model,prompt_policy,tool_level,input_condition,contradiction_strength,n,classification_accuracy,contradiction_accuracy,contradiction_binary_f1,recommended_action_accuracy,malformed_fraction,abstention_rate,ece_10bin,mean_latency_seconds,mean_tool_call_count,total_input_tokens,total_output_tokens
claude-sonnet-4-6,evidence_separation,scientific,both_modalities,0.00,2,0.5,1.0,nan,1.0,0.0,0.0,0.445,21.20189356803894,5.5,18802,2097
claude-sonnet-4-6,evidence_separation,scientific,both_modalities,0.50,2,0.0,0.5,1.0,0.5,0.0,0.0,0.8049999999999999,26.146915435791016,9.0,22271,3242
claude-sonnet-4-6,evidence_separation,scientific,both_modalities,1.00,2,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.46499999999999997,17.93337345123291,4.0,12837,1964
claude-sonnet-4-6,evidence_separation,scientific,both_modalities,all,6,0.3333333333333333,0.5,0.8,0.5,0.0,0.0,0.465,21.760727485020954,6.166666666666667,53910,7303
