seed,contradiction_strength,modality_asymmetry,best_late_name,best_learned_name,image_accuracy,genomic_accuracy,late_fusion_accuracy,learned_fusion_accuracy,genomic_first_accuracy,confidence_route_accuracy,best_policy_name,best_policy_accuracy,oracle_accuracy,prediction_disagreement_frequency,strong_prediction_contradiction_frequency,strong_structural_contradiction_frequency,learned_fusion_regret,best_policy_regret,learned_fusion_disagreement_error,best_policy_disagreement_error,learned_fusion_high_conf_error,best_policy_high_conf_error,learned_fusion_brier,learned_fusion_ece_10bin,best_policy_brier,best_policy_ece_10bin,abstain_coverage,abstain_selective_accuracy,abstain_flagged_error,selective_accuracy_at_050,selective_accuracy_at_060,selective_accuracy_at_070,selective_accuracy_at_080,selective_accuracy_at_090,selective_accuracy_at_100
21,0.0,0.0,late_weighted,fusion_partial,0.7666666666666667,0.7833333333333333,0.7833333333333333,0.8166666666666667,0.8166666666666667,0.8166666666666667,genomic_first,0.8166666666666667,0.8666666666666667,0.18333333333333332,0.0,0.0,0.08333333333333333,0.08333333333333333,0.45454545454545453,0.45454545454545453,0.0,0.1111111111111111,0.17362159237668884,0.1843456024924914,0.1801951697524358,0.18231803725163143,0.7,0.8809523809523809,0.3333333333333333,0.8666666666666667,0.8611111111111112,0.8571428571428571,0.8333333333333334,0.8518518518518519,0.8166666666666667
21,0.5,0.0,late_weighted,fusion_partial,0.6166666666666667,0.7,0.7,0.6833333333333333,0.6833333333333333,0.6833333333333333,genomic_first,0.6833333333333333,0.7666666666666667,0.21666666666666667,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3076923076923077,0.3076923076923077,0.18604651162790697,0.18604651162790697,0.1922888259553379,0.16510725108285743,0.19104486375313118,0.21345896311104293,0.7666666666666667,0.717391304347826,0.42857142857142855,0.7,0.6388888888888888,0.6428571428571429,0.6875,0.6666666666666666,0.6833333333333333
21,1.0,0.0,late_weighted,fusion_partial,0.5666666666666667,0.75,0.75,0.7666666666666667,0.7666666666666667,0.7666666666666667,genomic_first,0.7666666666666667,0.8166666666666667,0.31666666666666665,0.0,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.21052631578947367,0.21052631578947367,0.2,0.2,0.17458770661765013,0.1667792648697893,0.1750106723061253,0.16329719765732686,0.43333333333333335,0.8846153846153846,0.3235294117647059,0.8666666666666667,0.8611111111111112,0.7619047619047619,0.7708333333333334,0.7777777777777778,0.7666666666666667
