contradiction_strength,modality_asymmetry,n_seeds,best_policy_name_mode,image_accuracy_mean,image_accuracy_std,genomic_accuracy_mean,genomic_accuracy_std,late_fusion_accuracy_mean,late_fusion_accuracy_std,learned_fusion_accuracy_mean,learned_fusion_accuracy_std,genomic_first_accuracy_mean,genomic_first_accuracy_std,confidence_route_accuracy_mean,confidence_route_accuracy_std,best_policy_accuracy_mean,best_policy_accuracy_std,oracle_accuracy_mean,oracle_accuracy_std,prediction_disagreement_frequency_mean,prediction_disagreement_frequency_std,strong_prediction_contradiction_frequency_mean,strong_prediction_contradiction_frequency_std,strong_structural_contradiction_frequency_mean,strong_structural_contradiction_frequency_std,learned_fusion_regret_mean,learned_fusion_regret_std,best_policy_regret_mean,best_policy_regret_std,learned_fusion_disagreement_error_mean,learned_fusion_disagreement_error_std,best_policy_disagreement_error_mean,best_policy_disagreement_error_std,learned_fusion_high_conf_error_mean,learned_fusion_high_conf_error_std,best_policy_high_conf_error_mean,best_policy_high_conf_error_std,learned_fusion_brier_mean,learned_fusion_brier_std,learned_fusion_ece_10bin_mean,learned_fusion_ece_10bin_std,best_policy_brier_mean,best_policy_brier_std,best_policy_ece_10bin_mean,best_policy_ece_10bin_std,abstain_coverage_mean,abstain_coverage_std,abstain_selective_accuracy_mean,abstain_selective_accuracy_std,abstain_flagged_error_mean,abstain_flagged_error_std,selective_accuracy_at_050_mean,selective_accuracy_at_050_std,selective_accuracy_at_060_mean,selective_accuracy_at_060_std,selective_accuracy_at_070_mean,selective_accuracy_at_070_std,selective_accuracy_at_080_mean,selective_accuracy_at_080_std,selective_accuracy_at_090_mean,selective_accuracy_at_090_std,selective_accuracy_at_100_mean,selective_accuracy_at_100_std
0.0,0.0,1,genomic_first,0.7666666666666667,0.0,0.7833333333333333,0.0,0.7833333333333333,0.0,0.8166666666666667,0.0,0.8166666666666667,0.0,0.8166666666666667,0.0,0.8166666666666667,0.0,0.8666666666666667,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.1111111111111111,0.0,0.17362159237668884,0.0,0.1843456024924914,0.0,0.1801951697524358,0.0,0.18231803725163143,0.0,0.7,0.0,0.8809523809523809,0.0,0.3333333333333333,0.0,0.8666666666666667,0.0,0.8611111111111112,0.0,0.8571428571428571,0.0,0.8333333333333334,0.0,0.8518518518518519,0.0,0.8166666666666667,0.0
0.5,0.0,1,genomic_first,0.6166666666666667,0.0,0.7,0.0,0.7,0.0,0.6833333333333333,0.0,0.6833333333333333,0.0,0.6833333333333333,0.0,0.6833333333333333,0.0,0.7666666666666667,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.18604651162790697,0.0,0.18604651162790697,0.0,0.1922888259553379,0.0,0.16510725108285743,0.0,0.19104486375313118,0.0,0.21345896311104293,0.0,0.7666666666666667,0.0,0.717391304347826,0.0,0.42857142857142855,0.0,0.7,0.0,0.6388888888888888,0.0,0.6428571428571429,0.0,0.6875,0.0,0.6666666666666666,0.0,0.6833333333333333,0.0
1.0,0.0,1,genomic_first,0.5666666666666667,0.0,0.75,0.0,0.75,0.0,0.7666666666666667,0.0,0.7666666666666667,0.0,0.7666666666666667,0.0,0.7666666666666667,0.0,0.8166666666666667,0.0,0.31666666666666665,0.0,0.0,0.0,0.23333333333333334,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.21052631578947367,0.0,0.21052631578947367,0.0,0.2,0.0,0.2,0.0,0.17458770661765013,0.0,0.1667792648697893,0.0,0.1750106723061253,0.0,0.16329719765732686,0.0,0.43333333333333335,0.0,0.8846153846153846,0.0,0.3235294117647059,0.0,0.8666666666666667,0.0,0.8611111111111112,0.0,0.7619047619047619,0.0,0.7708333333333334,0.0,0.7777777777777778,0.0,0.7666666666666667,0.0
