model,prompt_policy,tool_level,input_condition,contradiction_strength,n,classification_accuracy,contradiction_accuracy,contradiction_binary_f1,recommended_action_accuracy,malformed_fraction,abstention_rate,ece_10bin,mean_latency_seconds,mean_tool_call_count,total_input_tokens,total_output_tokens
claude-sonnet-4-6,evidence_separation,scientific,image_only,0.00,2,1.0,nan,nan,nan,0.0,0.0,0.32,18.944443941116333,3.0,11284,1958
claude-sonnet-4-6,evidence_separation,scientific,image_only,0.50,2,0.5,nan,nan,nan,0.0,0.0,0.15500000000000003,15.980850458145142,3.0,11395,1653
claude-sonnet-4-6,evidence_separation,scientific,image_only,1.00,2,0.5,nan,nan,nan,0.0,0.0,0.53,19.899816632270813,4.0,11834,2183
claude-sonnet-4-6,evidence_separation,scientific,image_only,all,6,0.6666666666666666,nan,nan,nan,0.0,0.0,0.14499999999999993,18.27503701051076,3.3333333333333335,34513,5794
