model,prompt_policy,tool_level,input_condition,contradiction_strength,n,classification_accuracy,contradiction_accuracy,contradiction_binary_f1,recommended_action_accuracy,malformed_fraction,abstention_rate,ece_10bin,mean_latency_seconds,mean_tool_call_count,total_input_tokens,total_output_tokens
claude-opus-4-7,evidence_separation,scientific,both_modalities,0.00,2,0.5,1.0,nan,1.0,0.0,0.0,0.56,7.281821608543396,1.0,10970,766
claude-opus-4-7,evidence_separation,scientific,both_modalities,0.50,2,1.0,1.0,nan,1.0,0.0,0.0,0.2,8.484723329544067,1.0,10982,817
claude-opus-4-7,evidence_separation,scientific,both_modalities,1.00,2,1.0,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,10.084182024002075,1.0,10974,738
claude-opus-4-7,evidence_separation,scientific,both_modalities,all,6,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.26666666666666666,8.61690898736318,1.0,32926,2321
