model,prompt_policy,tool_level,input_condition,contradiction_strength,n,classification_accuracy,contradiction_accuracy,contradiction_binary_f1,recommended_action_accuracy,malformed_fraction,abstention_rate,ece_10bin,mean_latency_seconds,mean_tool_call_count,total_input_tokens,total_output_tokens
claude-haiku-4-5,evidence_separation,scientific,both_modalities,0.00,2,0.5,1.0,nan,1.0,0.0,0.0,0.35,8.828039050102234,5.0,10206,1789
claude-haiku-4-5,evidence_separation,scientific,both_modalities,0.50,2,0.5,0.0,0.0,0.0,0.0,0.0,0.46499999999999997,6.985299110412598,5.0,10170,1617
claude-haiku-4-5,evidence_separation,scientific,both_modalities,1.00,2,0.5,0.5,0.0,0.5,0.0,0.0,0.46499999999999997,9.998234629631042,5.0,12860,1911
claude-haiku-4-5,evidence_separation,scientific,both_modalities,all,6,0.5,0.5,0.0,0.5,0.0,0.0,0.42666666666666664,8.603857596715292,5.0,33236,5317
