model,prompt_policy,tool_level,input_condition,contradiction_strength,n,classification_accuracy,contradiction_accuracy,contradiction_binary_f1,recommended_action_accuracy,malformed_fraction,abstention_rate,ece_10bin,mean_latency_seconds,mean_tool_call_count,total_input_tokens,total_output_tokens
claude-opus-4-7,evidence_separation,scientific,image_only,0.00,2,0.5,nan,nan,nan,0.0,0.0,0.15999999999999992,7.686487078666687,1.5,8869,788
claude-opus-4-7,evidence_separation,scientific,image_only,0.50,2,0.5,nan,nan,nan,0.0,0.0,0.09999999999999998,6.7659255266189575,1.0,8641,665
claude-opus-4-7,evidence_separation,scientific,image_only,1.00,2,0.5,nan,nan,nan,0.0,0.0,0.53,7.166058421134949,1.0,8654,671
claude-opus-4-7,evidence_separation,scientific,image_only,all,6,0.5,nan,nan,nan,0.0,0.0,0.19666666666666668,7.206157008806865,1.1666666666666667,26164,2124
